,Observed
2021-06-27 09:51:00,0.0002912309939529769
2021-06-27 09:52:00,0.0002909843457328768
2021-06-27 09:53:00,0.0002550433065655261
2021-06-27 09:54:00,0.000279172654445571
2021-06-27 09:55:00,0.0002710106922271227
2021-06-27 09:56:00,0.00025280846192527937
2021-06-27 09:57:00,0.0002541262665607032
2021-06-27 09:58:00,0.000266345533385131
2021-06-27 09:59:00,0.00026250782960832836
2021-06-27 10:00:00,0.0002556768919788844
2021-06-27 10:01:00,0.00028322753433848735
2021-06-27 10:02:00,0.00026582842711888563
2021-06-27 10:03:00,0.00027508086984046997
2021-06-27 10:04:00,0.00025023616947270375
2021-06-27 10:05:00,0.00026860571822789523
2021-06-27 10:06:00,0.00025710419133829387
2021-06-27 10:07:00,0.00026822715459135594
2021-06-27 10:08:00,0.0002818034879300474
2021-06-27 10:09:00,0.00028116778834294125
2021-06-27 10:10:00,0.0002590383325269899
2021-06-27 10:11:00,0.0002771849432350651
2021-06-27 10:12:00,0.00029036641904726533
2021-06-27 10:13:00,0.0002735237897849658
2021-06-27 10:14:00,0.00024805555559337004
2021-06-27 10:15:00,0.00027640751735404377
2021-06-27 10:16:00,0.00024573393605360197
2021-06-27 10:17:00,0.0002866747547637565
2021-06-27 10:18:00,0.00026770669400485406
2021-06-27 10:19:00,0.0002606883358682128
2021-06-27 10:20:00,0.00024317794098940176
2021-06-27 10:21:00,0.00026045583089262823
2021-06-27 10:22:00,0.0002883341608034196
2021-06-27 10:23:00,0.0002412555947528781
2021-06-27 10:24:00,0.0002654647675025132
2021-06-27 10:25:00,0.00028982574730852215
2021-06-27 10:26:00,0.0002612059761315454
2021-06-27 10:27:00,0.0002629848326131731
2021-06-27 10:28:00,0.00027100987276698933
2021-06-27 10:29:00,0.0002648398366277779
2021-06-27 10:30:00,0.00024913304885442237
2021-06-27 10:31:00,0.00024112605707601203
2021-06-27 10:32:00,0.0002726775684919593
2021-06-27 10:33:00,0.00028927335454770846
2021-06-27 10:34:00,0.0002458118332837494
2021-06-27 10:35:00,0.00025139304904920213
2021-06-27 10:36:00,0.00025989261896159976
2021-06-27 10:37:00,0.00028329320523971785
2021-06-27 10:38:00,0.0002545045480433477
2021-06-27 10:39:00,0.0002872054014277902
2021-06-27 10:40:00,0.00024306861406594331
2021-06-27 10:41:00,0.000290348631429205
2021-06-27 10:42:00,0.00027005930948407537
2021-06-27 10:43:00,0.00027529056801225944
2021-06-27 10:44:00,0.00025975707756399884
2021-06-27 10:45:00,0.000281865840654353
2021-06-27 10:46:00,0.0002490244305370365
2021-06-27 10:47:00,0.00024274597555165475
2021-06-27 10:48:00,0.0002612420468518416
2021-06-27 10:49:00,0.0002856920817139556
2021-06-27 10:50:00,0.0002804214261361495
2021-06-27 10:51:00,0.00026773313428131597
2021-06-27 10:52:00,0.00027066715576370813
2021-06-27 10:53:00,0.0002470674073245406
2021-06-27 10:54:00,0.00028499759782455006
2021-06-27 10:55:00,0.00028213081177163544
2021-06-27 10:56:00,0.00027516744316992355
2021-06-27 10:57:00,0.00026501346567994836
2021-06-27 10:58:00,0.0002916028155501968
2021-06-27 10:59:00,0.0002870441137769816
2021-06-27 11:00:00,0.00027452495163047814
2021-06-27 11:01:00,0.00025997648037770173
2021-06-27 11:02:00,0.0002731157161652804
2021-06-27 11:03:00,0.00027084342506244433
2021-06-27 11:04:00,0.0002611740107426952
2021-06-27 11:05:00,0.0002565010726152593
2021-06-27 11:06:00,0.00026185539917147633
2021-06-27 11:07:00,0.0002707618044552538
2021-06-27 11:08:00,0.0002629826530999554
2021-06-27 11:09:00,0.00025420113219728715
2021-06-27 11:10:00,0.00028074355405496
2021-06-27 11:11:00,0.00026849684774618614
2021-06-27 11:12:00,0.00024374725342854534
2021-06-27 11:13:00,0.000259790535592562
2021-06-27 11:14:00,0.00028735797057401387
2021-06-27 11:15:00,0.0002804379525300489
2021-06-27 11:16:00,0.00025738545631694913
2021-06-27 11:17:00,0.00029020062933200514
2021-06-27 11:18:00,0.00024422366939019335
2021-06-27 11:19:00,0.00029143074142390135
2021-06-27 11:20:00,0.0002532475582300658
2021-06-27 11:21:00,0.0002406211656091597
2021-06-27 11:22:00,0.00026328539461982514
2021-06-27 11:23:00,0.00025929179602394395
2021-06-27 11:24:00,0.00026890355835500386
2021-06-27 11:25:00,0.00028265447753229216
2021-06-27 11:26:00,0.00028509094629589255
2021-06-27 11:27:00,0.0002615469156925105
2021-06-27 11:28:00,0.0002630739527033827
2021-06-27 11:29:00,0.00024804315428057956
2021-06-27 11:30:00,0.00024267317615413915
2021-06-27 11:31:00,0.0002743533610368428
2021-06-27 11:32:00,0.00024357448700198416
2021-06-27 11:33:00,0.00027929563091340305
2021-06-27 11:34:00,0.0002689036191795757
2021-06-27 11:35:00,0.00025073295604934357
2021-06-27 11:36:00,0.0002689267148331749
2021-06-27 11:37:00,0.00024990127153171494
2021-06-27 11:38:00,0.00026354843256540266
2021-06-27 11:39:00,0.00028280322599620817
2021-06-27 11:40:00,0.00026478551041463706
2021-06-27 11:41:00,0.00024807098805380037
2021-06-27 11:42:00,0.0002787619189356773
2021-06-27 11:43:00,0.00025010248936238654
2021-06-27 11:44:00,0.0002795474936804519
2021-06-27 11:45:00,0.00026571579654372933
2021-06-27 11:46:00,0.0002643491283475689
2021-06-27 11:47:00,0.00028557144406431557
2021-06-27 11:48:00,0.0002779494508448639
2021-06-27 11:49:00,0.00024189210425684427
2021-06-27 11:50:00,0.0002559407738888144
2021-06-27 11:51:00,0.00028661126561817436
2021-06-27 11:52:00,0.00024111381705600054
2021-06-27 11:53:00,0.0002692325146670066
2021-06-27 11:54:00,0.00027897521227506324
2021-06-27 11:55:00,0.0002733203016152147
2021-06-27 11:56:00,0.0002807205482033187
2021-06-27 11:57:00,0.0002788613441016701
2021-06-27 11:58:00,0.00027706506623964284
2021-06-27 11:59:00,0.0002839761320056651
2021-06-27 12:00:00,0.00027459219900868474
2021-06-27 12:01:00,0.00026161033795770057
2021-06-27 12:02:00,0.0002653186022497783
2021-06-27 12:03:00,0.0002783828298274339
2021-06-27 12:04:00,0.0002868986478883468
2021-06-27 12:05:00,0.00025466242320159265
2021-06-27 12:06:00,0.0002583902921578547
2021-06-27 12:07:00,0.0002898034042803395
2021-06-27 12:08:00,0.0002710072972943461
2021-06-27 12:09:00,0.00024968590170460045
2021-06-27 12:10:00,0.0002755529810406659
2021-06-27 12:11:00,0.00029300643036467625
2021-06-27 12:12:00,0.00028407825397499083
2021-06-27 12:13:00,0.00027993124478856195
2021-06-27 12:14:00,0.0002512379711740408
2021-06-27 12:15:00,0.0002868897764698456
2021-06-27 12:16:00,0.0002681938148286641
2021-06-27 12:17:00,0.0002875915195077595
2021-06-27 12:18:00,0.0002577366441101542
2021-06-27 12:19:00,0.00024344713105549034
2021-06-27 12:20:00,0.00026553562417313994
2021-06-27 12:21:00,0.0002545353541851955
2021-06-27 12:22:00,0.00027830302505254807
2021-06-27 12:23:00,0.00029121044872776076
2021-06-27 12:24:00,0.00027700868532609245
2021-06-27 12:25:00,0.0002874657901111359
2021-06-27 12:26:00,0.00026431082691711445
2021-06-27 12:27:00,0.00028131333880712796
2021-06-27 12:28:00,0.0002851236386342431
2021-06-27 12:29:00,0.0002780706982858849
2021-06-27 12:30:00,0.00026723265460920506
2021-06-27 12:31:00,0.00027353429064314125
2021-06-27 12:32:00,0.00027751739152516767
2021-06-27 12:33:00,0.0002536413442721995
2021-06-27 12:34:00,0.00028333787221314984
2021-06-27 12:35:00,0.00029084853655164796
2021-06-27 12:36:00,0.00026496267848344037
2021-06-27 12:37:00,0.000277547285101841
2021-06-27 12:38:00,0.0002794661693431572
2021-06-27 12:39:00,0.00027547573245949265
2021-06-27 12:40:00,0.0002693318595195511
2021-06-27 12:41:00,0.0002871837118383478
2021-06-27 12:42:00,0.0002640921803098639
2021-06-27 12:43:00,0.00024339653730177425
2021-06-27 12:44:00,0.0002852043743964281
2021-06-27 12:45:00,0.0002761018853904872
2021-06-27 12:46:00,0.0002854553030797131
2021-06-27 12:47:00,0.0002475292481603415
2021-06-27 12:48:00,0.00024177695342780749
2021-06-27 12:49:00,0.00028999738838364166
2021-06-27 12:50:00,0.0002480191714056069
2021-06-27 12:51:00,0.00028334177154767194
2021-06-27 12:52:00,0.00028406525343053834
2021-06-27 12:53:00,0.00027795487664587527
2021-06-27 12:54:00,0.000247140482525934
2021-06-27 12:55:00,0.00027575061209424503
2021-06-27 12:56:00,0.0002875806632989477
2021-06-27 12:57:00,0.00026284373717323886
2021-06-27 12:58:00,0.0002622025855892713
2021-06-27 12:59:00,0.0002637683491037998
2021-06-27 13:00:00,0.00024452618627687376
2021-06-27 13:01:00,0.0002877374979396344
2021-06-27 13:02:00,0.000286518530649335
2021-06-27 13:03:00,0.0002933878283584481
2021-06-27 13:04:00,0.0002713633040065114
2021-06-27 13:05:00,0.0002802221026829958
2021-06-27 13:06:00,0.00025095115567029926
2021-06-27 13:07:00,0.0002757575596872161
2021-06-27 13:08:00,0.0002748079040036096
2021-06-27 13:09:00,0.0002882275441027535
2021-06-27 13:10:00,0.000284469897345177
2021-06-27 13:11:00,0.00029021574778321504
2021-06-27 13:12:00,0.0002864998858986552
2021-06-27 13:13:00,0.00028649243753491537
2021-06-27 13:14:00,0.0002435363694958133
2021-06-27 13:15:00,0.0002852793809406852
2021-06-27 13:16:00,0.0002725530573252552
2021-06-27 13:17:00,0.0002604377255646323
2021-06-27 13:18:00,0.00024315168772143594
2021-06-27 13:19:00,0.0002762989303419489
2021-06-27 13:20:00,0.00025764987080678555
2021-06-27 13:21:00,0.0002650980590709877
2021-06-27 13:22:00,0.0002765153014193002
2021-06-27 13:23:00,0.00028879137304503924
2021-06-27 13:24:00,0.0002841840925853051
2021-06-27 13:25:00,0.000264181319802545
2021-06-27 13:26:00,0.0002608293447777768
2021-06-27 13:27:00,0.0002529313604655829
2021-06-27 13:28:00,0.0002600098727888138
2021-06-27 13:29:00,0.0002460616948820678
2021-06-27 13:30:00,0.0002919574823573829
2021-06-27 13:31:00,0.000270762126660286
2021-06-27 13:32:00,0.00024695603852558685
2021-06-27 13:33:00,0.0002589628408130481
2021-06-27 13:34:00,0.00026932780577486353
2021-06-27 13:35:00,0.0002685725247337598
2021-06-27 13:36:00,0.00024203045302818515
2021-06-27 13:37:00,0.0002908760985601059
2021-06-27 13:38:00,0.000254830885484204
2021-06-27 13:39:00,0.0002409995390851929
2021-06-27 13:40:00,0.00024421518995746885
2021-06-27 13:41:00,0.0002710971140237429
2021-06-27 13:42:00,0.00024748858932799675
2021-06-27 13:43:00,0.00024236245015825646
2021-06-27 13:44:00,0.0002603940749817702
2021-06-27 13:45:00,0.0002733686013086542
2021-06-27 13:46:00,0.0002461040344403012
2021-06-27 13:47:00,0.00025685614607268663
2021-06-27 13:48:00,0.0002624290506422329
2021-06-27 13:49:00,0.00024864522119243603
2021-06-27 13:50:00,0.0002671417558401633
2021-06-27 13:51:00,0.0002446831922423599
2021-06-27 13:52:00,0.00024261825908031536
2021-06-27 13:53:00,0.0002678761163356188
2021-06-27 13:54:00,0.00025336452469016605
2021-06-27 13:55:00,0.00024522535078033464
2021-06-27 13:56:00,0.00026275733856581917
2021-06-27 13:57:00,0.00028897100494648176
2021-06-27 13:58:00,0.00027878133070979275
2021-06-27 13:59:00,0.0002836600093803359
2021-06-27 14:00:00,0.0002866642730980972
2021-06-27 14:01:00,0.00029203871407971154
2021-06-27 14:02:00,0.0002808653966332673
2021-06-27 14:03:00,0.00027260266018699626
2021-06-27 14:04:00,0.0002596362816322412
2021-06-27 14:05:00,0.00024982899170032495
2021-06-27 14:06:00,0.0002767784602832169
2021-06-27 14:07:00,0.00029322990777185746
2021-06-27 14:08:00,0.0002650757755101098
2021-06-27 14:09:00,0.00027875395102852114
2021-06-27 14:10:00,0.00026655574702639167
2021-06-27 14:11:00,0.00026318535865154643
2021-06-27 14:12:00,0.00026203122245558057
2021-06-27 14:13:00,0.0002670644205889332
2021-06-27 14:14:00,0.0002597147143592522
2021-06-27 14:15:00,0.00028009305288680374
2021-06-27 14:16:00,0.000286790106311867
2021-06-27 14:17:00,0.00028724974130802327
2021-06-27 14:18:00,0.00025228667434867163
2021-06-27 14:19:00,0.0002879447389133062
2021-06-27 14:20:00,0.00025836224620336156
2021-06-27 14:21:00,0.00025664161580331546
2021-06-27 14:22:00,0.00027891813401900365
2021-06-27 14:23:00,0.00025639553921938434
2021-06-27 14:24:00,0.00024296234225555213
2021-06-27 14:25:00,0.00026007342987636854
2021-06-27 14:26:00,0.0002786358165759341
2021-06-27 14:27:00,0.000257583522319434
2021-06-27 14:28:00,0.00027373135928418144
2021-06-27 14:29:00,0.0002753621693654243
2021-06-27 14:30:00,0.00027929060899494623
2021-06-27 14:31:00,0.00028800991325963956
2021-06-27 14:32:00,0.00026321903508715993
2021-06-27 14:33:00,0.0002490172705701136
2021-06-27 14:34:00,0.00025715486886401795
2021-06-27 14:35:00,0.0002631978367415023
2021-06-27 14:36:00,0.000278231634235957
2021-06-27 14:37:00,0.00024083611097169304
2021-06-27 14:38:00,0.00025698728967536
2021-06-27 14:39:00,0.0002817510181152471
2021-06-27 14:40:00,0.00027593520073494813
2021-06-27 14:41:00,0.0002791840933612462
2021-06-27 14:42:00,0.00028345695337683626
2021-06-27 14:43:00,0.0002819320879164029
2021-06-27 14:44:00,0.0002765395673674344
2021-06-27 14:45:00,0.00026359775779933307
2021-06-27 14:46:00,0.00029262414331266117
2021-06-27 14:47:00,0.00027050362048530686
2021-06-27 14:48:00,0.00025095634810477665
2021-06-27 14:49:00,0.0002557613945567512
2021-06-27 14:50:00,0.00027714680639821327
2021-06-27 14:51:00,0.00028948323213264
2021-06-27 14:52:00,0.00024967300438445385
2021-06-27 14:53:00,0.00024453016746646194
2021-06-27 14:54:00,0.00028717747329351685
2021-06-27 14:55:00,0.00028897832852456146
2021-06-27 14:56:00,0.0002548844445259169
2021-06-27 14:57:00,0.0002602691647324191
2021-06-27 14:58:00,0.00027536582760776456
2021-06-27 14:59:00,0.0002577420974045486
2021-06-27 15:00:00,0.0002869441498253661
2021-06-27 15:01:00,0.0002458766470050958
2021-06-27 15:02:00,0.00024216273332482288
2021-06-27 15:03:00,0.00025126142724415544
2021-06-27 15:04:00,0.00025540252073914197
2021-06-27 15:05:00,0.000246162029197397
2021-06-27 15:06:00,0.00024364134102979623
2021-06-27 15:07:00,0.0002804577601265533
2021-06-27 15:08:00,0.0002489022449151011
2021-06-27 15:09:00,0.00028890597933114553
2021-06-27 15:10:00,0.0002597736276699537
2021-06-27 15:11:00,0.0002759217588037159
2021-06-27 15:12:00,0.0002521641197459747
2021-06-27 15:13:00,0.0002529603384424434
2021-06-27 15:14:00,0.00027080437770754865
2021-06-27 15:15:00,0.0002700537515272536
2021-06-27 15:16:00,0.00028115797041043124
2021-06-27 15:17:00,0.00028057545830339077
2021-06-27 15:18:00,0.00027592613220843063
2021-06-27 15:19:00,0.00026410305881819973
2021-06-27 15:20:00,0.00028766357970364193
2021-06-27 15:21:00,0.00027335885167933873
2021-06-27 15:22:00,0.000292976351208548
2021-06-27 15:23:00,0.0002838603308595573
2021-06-27 15:24:00,0.00024250039585466582
2021-06-27 15:25:00,0.0002572438894528222
2021-06-27 15:26:00,0.0002706531728818717
2021-06-27 15:27:00,0.0002786360266955198
2021-06-27 15:28:00,0.00026950376421910454
2021-06-27 15:29:00,0.0002820865595070763
2021-06-27 15:30:00,0.00025521937042275876
2021-06-27 15:31:00,0.0002499500636517738
2021-06-27 15:32:00,0.00024301305245014905
2021-06-27 15:33:00,0.00027072991113215035
2021-06-27 15:34:00,0.00027688196667037247
2021-06-27 15:35:00,0.0002575403670676251
2021-06-27 15:36:00,0.00027287888382896054
2021-06-27 15:37:00,0.00024291916183720726
2021-06-27 15:38:00,0.00024543451117052637
2021-06-27 15:39:00,0.0002775839772834158
2021-06-27 15:40:00,0.0002597773654524695
2021-06-27 15:41:00,0.00027596061926452465
2021-06-27 15:42:00,0.0002845194399063726
2021-06-27 15:43:00,0.00028563480789502236
2021-06-27 15:44:00,0.0002493233407463801
2021-06-27 15:45:00,0.00026608578098026055
2021-06-27 15:46:00,0.0002793007860547533
2021-06-27 15:47:00,0.00028143820193809365
2021-06-27 15:48:00,0.0002820089453674766
2021-06-27 15:49:00,0.0002523116816152875
2021-06-27 15:50:00,0.00025041020487767484
2021-06-27 15:51:00,0.0002716210139126057
2021-06-27 15:52:00,0.0002796828194936486
2021-06-27 15:53:00,0.00025716627799138737
2021-06-27 15:54:00,0.00024572330446565055
2021-06-27 15:55:00,0.000278383982491801
2021-06-27 15:56:00,0.00025612880116887565
2021-06-27 15:57:00,0.00024901356968412536
2021-06-27 15:58:00,0.0002480189164638448
2021-06-27 15:59:00,0.00025694055198262605
2021-06-27 16:00:00,0.0002717632596022157
2021-06-27 16:01:00,0.00025926147534896944
2021-06-27 16:02:00,0.00024123845733963324
2021-06-27 16:03:00,0.00024530724387676617
2021-06-27 16:04:00,0.0002556381457346465
2021-06-27 16:05:00,0.0002753400255236565
2021-06-27 16:06:00,0.00024539297978803313
2021-06-27 16:07:00,0.0002700544947933749
2021-06-27 16:08:00,0.0002465334008934813
2021-06-27 16:09:00,0.0002514284081537534
2021-06-27 16:10:00,0.00024932445508840775
2021-06-27 16:11:00,0.00024372342513832209
2021-06-27 16:12:00,0.00027596039440575817
2021-06-27 16:13:00,0.0002648647154406
2021-06-27 16:14:00,0.0002844838101801204
2021-06-27 16:15:00,0.0002454130320142515
2021-06-27 16:16:00,0.00024785932776593745
2021-06-27 16:17:00,0.0002564895332683283
2021-06-27 16:18:00,0.0002810051777702862
2021-06-27 16:19:00,0.0002564522370625383
2021-06-27 16:20:00,0.00026193053049447014
2021-06-27 16:21:00,0.000256230497904134
2021-06-27 16:22:00,0.00024441691918056934
2021-06-27 16:23:00,0.000290267358866111
2021-06-27 16:24:00,0.00026940784297700953
2021-06-27 16:25:00,0.000282177425090433
2021-06-27 16:26:00,0.00027526812404407466
2021-06-27 16:27:00,0.0002675782897947118
2021-06-27 16:28:00,0.00024492141608235986
2021-06-27 16:29:00,0.0002744343964883148
2021-06-27 16:30:00,0.00024842697814591225
2021-06-27 16:31:00,0.0002622488152113147
2021-06-27 16:32:00,0.00027370756382000163
2021-06-27 16:33:00,0.0002818783658723366
2021-06-27 16:34:00,0.00027669229428946664
2021-06-27 16:35:00,0.0002759712651787009
2021-06-27 16:36:00,0.0002480892859201478
2021-06-27 16:37:00,0.00025860650751048035
2021-06-27 16:38:00,0.00024242581826808027
2021-06-27 16:39:00,0.00027852969214804994
2021-06-27 16:40:00,0.0002909692150898402
2021-06-27 16:41:00,0.0002542297298165358
2021-06-27 16:42:00,0.0002448156737205041
2021-06-27 16:43:00,0.00026551396434975857
2021-06-27 16:44:00,0.00028585230618958217
2021-06-27 16:45:00,0.000269591157533144
2021-06-27 16:46:00,0.00024263206176156248
2021-06-27 16:47:00,0.0002921264703522684
2021-06-27 16:48:00,0.00028435554929401595
2021-06-27 16:49:00,0.000247158192063726
2021-06-27 16:50:00,0.00028932624684710034
2021-06-27 16:51:00,0.00026418618439500005
2021-06-27 16:52:00,0.0002599816562586062
2021-06-27 16:53:00,0.0002647392995815833
2021-06-27 16:54:00,0.00028467157059960393
2021-06-27 16:55:00,0.0002753280291969582
2021-06-27 16:56:00,0.00024329757442427208
2021-06-27 16:57:00,0.0002912370140655484
2021-06-27 16:58:00,0.00024802215056468494
2021-06-27 16:59:00,0.00027992200303608624
2021-06-27 17:00:00,0.00027408235651367886
2021-06-27 17:01:00,0.00025014302598729097
2021-06-27 17:02:00,0.00024924673370362726
2021-06-27 17:03:00,0.0002865796174640091
2021-06-27 17:04:00,0.0002625322691429222
2021-06-27 17:05:00,0.00027506637907017393
2021-06-27 17:06:00,0.00026703487432108464
2021-06-27 17:07:00,0.00027895001657419317
2021-06-27 17:08:00,0.00026570993113568737
2021-06-27 17:09:00,0.00025547147372854734
2021-06-27 17:10:00,0.00025952728613330836
2021-06-27 17:11:00,0.00028597928316995234
2021-06-27 17:12:00,0.0002651118496969685
2021-06-27 17:13:00,0.00025152627712210414
2021-06-27 17:14:00,0.00029000970723065797
2021-06-27 17:15:00,0.00028264527744310044
2021-06-27 17:16:00,0.00024310640992570952
2021-06-27 17:17:00,0.0002934429870438622
2021-06-27 17:18:00,0.0002772196070803121
2021-06-27 17:19:00,0.00024868825894325687
2021-06-27 17:20:00,0.0002527919718642159
2021-06-27 17:21:00,0.00027708720068795695
2021-06-27 17:22:00,0.000281746667614271
2021-06-27 17:23:00,0.0002528916689045361
2021-06-27 17:24:00,0.00025384863225787457
2021-06-27 17:25:00,0.0002565249113396099
2021-06-27 17:26:00,0.00027204823678391685
2021-06-27 17:27:00,0.00024930458521919553
2021-06-27 17:28:00,0.00024569865275898877
2021-06-27 17:29:00,0.00027636244971126285
2021-06-27 17:30:00,0.00028171128143363624
2021-06-27 17:31:00,0.0002668672274969237
2021-06-27 17:32:00,0.00025955126446133446
2021-06-27 17:33:00,0.0002631911907600275
2021-06-27 17:34:00,0.00026086267971460437
2021-06-27 17:35:00,0.00029136404792069704
2021-06-27 17:36:00,0.0002811238538917943
2021-06-27 17:37:00,0.00025124013562982086
2021-06-27 17:38:00,0.0002606375559767129
2021-06-27 17:39:00,0.0002691662822649934
2021-06-27 17:40:00,0.0002728469552149396
2021-06-27 17:41:00,0.00026511981170083276
2021-06-27 17:42:00,0.00028336708202513676
2021-06-27 17:43:00,0.0002810980320412949
2021-06-27 17:44:00,0.0002670928759260139
2021-06-27 17:45:00,0.0002857312330817068
2021-06-27 17:46:00,0.00028021665394630527
2021-06-27 17:47:00,0.00028168374099414524
2021-06-27 17:48:00,0.0002911727861692035
2021-06-27 17:49:00,0.00025435548368926784
2021-06-27 17:50:00,0.00025441851781550913
2021-06-27 17:51:00,0.0002875734951026072
2021-06-27 17:52:00,0.00028134459041934026
2021-06-27 17:53:00,0.0002895796053929073
2021-06-27 17:54:00,0.00024350471604696913
2021-06-27 17:55:00,0.00027363519934474974
2021-06-27 17:56:00,0.00024785374619645724
2021-06-27 17:57:00,0.0002670255994433046
2021-06-27 17:58:00,0.00024844707356471975
2021-06-27 17:59:00,0.0002469705889549539
2021-06-27 18:00:00,0.00024078521389805176
2021-06-27 18:01:00,0.00027376763348201637
2021-06-27 18:02:00,0.00025929458090645204
2021-06-27 18:03:00,0.00024574908588023903
2021-06-27 18:04:00,0.00025736363030318555
2021-06-27 18:05:00,0.00024915132053722846
2021-06-27 18:06:00,0.00029038802493086324
2021-06-27 18:07:00,0.0002572124571982114
2021-06-27 18:08:00,0.00025795680568295123
2021-06-27 18:09:00,0.0002849536526822407
2021-06-27 18:10:00,0.0002747023996444515
2021-06-27 18:11:00,0.00027803312928650713
2021-06-27 18:12:00,0.000274075167035807
2021-06-27 18:13:00,0.0002906282383066318
2021-06-27 18:14:00,0.00025118216238650807
2021-06-27 18:15:00,0.00029291448960977673
2021-06-27 18:16:00,0.0002844786198652801
2021-06-27 18:17:00,0.00027156552228109856
2021-06-27 18:18:00,0.0002754823536390552
2021-06-27 18:19:00,0.00027475950476578615
2021-06-27 18:20:00,0.00024325209651485742
2021-06-27 18:21:00,0.00025176999722012044
2021-06-27 18:22:00,0.00029144334485528437
2021-06-27 18:23:00,0.00026865143830111574
2021-06-27 18:24:00,0.0002603261505156226
2021-06-27 18:25:00,0.0002808009276169058
2021-06-27 18:26:00,0.00026812604843974607
2021-06-27 18:27:00,0.00024083827997865742
2021-06-27 18:28:00,0.00027942410239113557
2021-06-27 18:29:00,0.0002792095790592235
2021-06-27 18:30:00,0.0002489487857121417
2021-06-27 18:31:00,0.00029118662381133817
2021-06-27 18:32:00,0.000252084395532802
2021-06-27 18:33:00,0.0002645629884575997
2021-06-27 18:34:00,0.00024625858355937775
2021-06-27 18:35:00,0.00027232913996408457
2021-06-27 18:36:00,0.00026017126377696746
2021-06-27 18:37:00,0.0002589824493978565
2021-06-27 18:38:00,0.00028426627036740634
2021-06-27 18:39:00,0.0002406461147945561
2021-06-27 18:40:00,0.0002827171215265944
2021-06-27 18:41:00,0.00027063037861306327
2021-06-27 18:42:00,0.0002927575619792773
2021-06-27 18:43:00,0.00027159063684966013
2021-06-27 18:44:00,0.0002430910939582129
2021-06-27 18:45:00,0.00024283848128657306
2021-06-27 18:46:00,0.0002872640256421402
2021-06-27 18:47:00,0.0002850260212073912
2021-06-27 18:48:00,0.0002585937822044342
2021-06-27 18:49:00,0.0002731162607667274
2021-06-27 18:50:00,0.00026626218930906974
2021-06-27 18:51:00,0.00029174715251458936
2021-06-27 18:52:00,0.00029082913154087004
2021-06-27 18:53:00,0.00029263698682815287
2021-06-27 18:54:00,0.0002863726303209453
2021-06-27 18:55:00,0.0002886727482609132
2021-06-27 18:56:00,0.00025173062989209365
2021-06-27 18:57:00,0.000284481320669827
2021-06-27 18:58:00,0.00027796298324084105
2021-06-27 18:59:00,0.0002915135512073166
2021-06-27 19:00:00,0.0002706204136519634
2021-06-27 19:01:00,0.0002446806884155048
2021-06-27 19:02:00,0.00027201517948556765
2021-06-27 19:03:00,0.00027677424744830184
2021-06-27 19:04:00,0.0002518929750768779
2021-06-27 19:05:00,0.00026116714796257354
2021-06-27 19:06:00,0.0002720741207204315
2021-06-27 19:07:00,0.0002600994694097809
2021-06-27 19:08:00,0.0002601444004274506
2021-06-27 19:09:00,0.00024723784044165017
2021-06-27 19:10:00,0.0002903374305221011
2021-06-27 19:11:00,0.00028018489485993046
2021-06-27 19:12:00,0.00024020222236251942
2021-06-27 19:13:00,0.00028099169265156297
2021-06-27 19:14:00,0.0002796139375828721
2021-06-27 19:15:00,0.0002406551464275599
2021-06-27 19:16:00,0.000259859256714086
2021-06-27 19:17:00,0.00027251406437370083
2021-06-27 19:18:00,0.00026429623937055974
2021-06-27 19:19:00,0.00028165195074065103
2021-06-27 19:20:00,0.0002628398249775209
2021-06-27 19:21:00,0.00024834653868777314
2021-06-27 19:22:00,0.00029224084886703415
2021-06-27 19:23:00,0.0002530519755855922
2021-06-27 19:24:00,0.0002784344605257726
2021-06-27 19:25:00,0.00024777519367386643
2021-06-27 19:26:00,0.0002576931413289073
2021-06-27 19:27:00,0.0002637240199612378
2021-06-27 19:28:00,0.00025039404569770644
2021-06-27 19:29:00,0.00026414729774044195
2021-06-27 19:30:00,0.0002485226305086317
2021-06-27 19:31:00,0.00026996642819146054
2021-06-27 19:32:00,0.00027555394764665163
2021-06-27 19:33:00,0.00024346758163396417
2021-06-27 19:34:00,0.0002866225498818278
2021-06-27 19:35:00,0.0002500156385569962
2021-06-27 19:36:00,0.0002521620017770495
2021-06-27 19:37:00,0.00027542782762504686
2021-06-27 19:38:00,0.0002651500775934759
2021-06-27 19:39:00,0.00026678537824046164
2021-06-27 19:40:00,0.0002469746699614807
2021-06-27 19:41:00,0.0002831327727531629
2021-06-27 19:42:00,0.00027306405853344036
2021-06-27 19:43:00,0.0002473603313005281
2021-06-27 19:44:00,0.0002600937931159708
2021-06-27 19:45:00,0.00028338219979061563
2021-06-27 19:46:00,0.0002704652974900988
2021-06-27 19:47:00,0.0002459337500561635
2021-06-27 19:48:00,0.00026002856574460333
2021-06-27 19:49:00,0.0002530868969802518
2021-06-27 19:50:00,0.0002677496547306525
2021-06-27 19:51:00,0.00028514059181030933
2021-06-27 19:52:00,0.0002634166207757418
2021-06-27 19:53:00,0.0002632605268884114
2021-06-27 19:54:00,0.00028844858471268887
2021-06-27 19:55:00,0.0002708831534593923
2021-06-27 19:56:00,0.000270349821029141
2021-06-27 19:57:00,0.00025411230346756593
2021-06-27 19:58:00,0.0002725660968808064
2021-06-27 19:59:00,0.0002708684814198742
